ED_COUNTER,ED_AF3, ED_F7, ED_F3, ED_FC5, ED_T7,ED_P7, ED_O1, ED_O2, ED_P8, ED_T8, ED_FC6, ED_F4,ED_F8, ED_AF4,mix1,mix2
0.914,"3,601.0256","3,896.9230","2,361.0256","4,174.8717","2,575.3846","2,270.2564","2,494.8717","2,449.7435","2,377.9487","2,299.4871","2,550.2563","3,201.5384","2,177.4358","4,481.5384",-880.513,
0.922,"3,611.7948","3,882.5640","2,402.5640","4,177.9486","2,615.3846","2,303.0769","2,483.5897","2,437.9487","2,398.4615","2,355.8974","2,566.1538","3,192.8204","2,143.5897","4,485.1281",-873.333,
0.930,"3,695.3845","3,947.6922","2,500.5128","4,176.4102","2,628.7179","2,444.1025","2,529.2307","2,502.0512","2,480.5128","2,474.3589","2,642.5640","3,259.9999","2,284.6153","4,577.9486",-882.564,
0.938,"3,713.8461","3,959.9999","2,519.4871","4,171.7948","2,657.4358","2,471.2820","2,558.9743","2,554.3589","2,512.8205","2,467.6922","2,689.2307","3,294.3589","2,383.0769","4,598.4614",-884.615,
0.945,"3,714.8717","3,955.8973","2,490.7692","4,175.3845","2,703.5897","2,409.2307","2,557.9487","2,529.7435","2,475.8974","2,415.3846","2,693.3333","3,291.2820","2,323.5897","4,595.8973",-881.026,
0.953,"3,715.3845","3,939.4871","2,485.1281","4,182.0512","2,684.6153","2,403.5897","2,537.9487","2,504.1025","2,463.0769","2,427.6922","2,674.3589","3,282.0512","2,303.5897","4,596.4101",-881.026,
0.961,"3,757.4358","3,965.1281","2,518.9743","4,180.5127","2,668.7179","2,443.0769","2,578.4615","2,581.0256","2,519.9999","2,446.6666","2,702.0512","3,338.4615","2,315.8974","4,644.6153",-887.180,
0.969,"3,797.4358","3,992.3076","2,545.6410","4,175.3845","2,750.7692","2,430.7692","2,635.3846","2,653.3333","2,579.4871","2,458.4615","2,771.2820","3,409.7435","2,311.2820","4,684.1024",-886.667,
0.977,"3,784.1025","3,969.2307","2,530.2563","4,176.4102","2,749.7435","2,427.1794","2,601.0256","2,593.3333","2,557.9487","2,484.6153","2,742.5640","3,376.9230","2,351.2820","4,667.1794",-883.077,
0.984,"3,793.8461","3,968.2050","2,524.6153","4,181.0255","2,668.7179","2,446.1538","2,528.2051","2,539.9999","2,526.1538","2,498.9743","2,688.2051","3,317.4358","2,387.6922","4,687.1794",-893.333,
0.992,"3,789.2307","3,954.8717","2,512.3076","4,182.5640","2,661.5384","2,412.3076","2,504.1025","2,544.1025","2,513.8461","2,469.2307","2,687.1794","3,301.0256","2,346.1538","4,686.6666",-897.436,
1.000,"3,802.5640","3,967.6922","2,507.6922","4,179.9999","2,734.3589","2,345.1281","2,573.3333","2,572.3076","2,506.6666","2,459.4871","2,708.7179","3,362.5640","2,292.8205","4,694.8717",-892.308,
